VZA VAZ SZA SAZ WV OZ AOT XA_SWIR XB_SWIR XC_SWIR 
625 1000 100 120 15 240 300 1620 1610 5362
625 1000 100 120 15 240 400 1679 2291 6722
625 1000 100 120 15 240 500 1738 3049 7979
625 1000 100 120 15 240 600 1799 3880 9152
625 1000 100 120 15 240 700 1862 4784 10254
625 1000 100 120 15 240 800 1926 5756 11296
625 1000 100 120 15 240 900 1992 6794 12283
625 1000 100 120 15 300 0 1462 68 125
625 1000 100 120 15 300 100 1512 493 2184
625 1000 100 120 15 300 200 1566 1008 3868
625 1000 100 120 15 300 300 1620 1610 5362
625 1000 100 120 15 300 400 1679 2291 6722
625 1000 100 120 15 300 500 1738 3049 7979
625 1000 100 120 15 300 600 1799 3880 9152
625 1000 100 120 15 300 700 1862 4784 10254
625 1000 100 120 15 300 800 1926 5756 11296
625 1000 100 120 15 300 900 1992 6794 12283
625 1000 100 120 15 360 0 1462 68 125
625 1000 100 120 15 360 100 1512 493 2184
625 1000 100 120 15 360 200 1566 1008 3868
625 1000 100 120 15 360 300 1620 1610 5362
625 1000 100 120 15 360 400 1679 2291 6722
625 1000 100 120 15 360 500 1738 3049 7979
625 1000 100 120 15 360 600 1799 3880 9152
625 1000 100 120 15 360 700 1862 4784 10254
625 1000 100 120 15 360 800 1926 5756 11296
625 1000 100 120 15 360 900 1992 6794 12283
625 1000 100 120 30 0 0 1511 70 125
625 1000 100 120 30 0 100 1564 498 2184
625 1000 100 120 30 0 200 1619 1020 3868
625 1000 100 120 30 0 300 1677 1627 5362
625 1000 100 120 30 0 400 1736 2315 6722
625 1000 100 120 30 0 500 1798 3080 7979
625 1000 100 120 30 0 600 1861 3920 9152
625 1000 100 120 30 0 700 1926 4833 10254
625 1000 100 120 30 0 800 1992 5814 11296
625 1000 100 120 30 0 900 2060 6863 12283
625 1000 100 120 30 60 0 1511 70 125
625 1000 100 120 30 60 100 1564 498 2184
625 1000 100 120 30 60 200 1619 1020 3868
625 1000 100 120 30 60 300 1677 1627 5362
625 1000 100 120 30 60 400 1736 2315 6722
625 1000 100 120 30 60 500 1798 3080 7979
625 1000 100 120 30 60 600 1861 3920 9152
625 1000 100 120 30 60 700 1926 4833 10254
625 1000 100 120 30 60 800 1992 5814 11296
625 1000 100 120 30 60 900 2060 6863 12283
625 1000 100 120 30 120 0 1511 70 125
625 1000 100 120 30 120 100 1564 498 2184
625 1000 100 120 30 120 200 1619 1020 3868
625 1000 100 120 30 120 300 1677 1627 5362
625 1000 100 120 30 120 400 1736 2315 6722
625 1000 100 120 30 120 500 1798 3080 7979
625 1000 100 120 30 120 600 1861 3920 9152
625 1000 100 120 30 120 700 1926 4833 10254
625 1000 100 120 30 120 800 1992 5814 11296
625 1000 100 120 30 120 900 2060 6863 12283
625 1000 100 120 30 180 0 1511 70 125
625 1000 100 120 30 180 100 1564 498 2184
625 1000 100 120 30 180 200 1619 1020 3868
625 1000 100 120 30 180 300 1677 1627 5362
625 1000 100 120 30 180 400 1736 2315 6722
625 1000 100 120 30 180 500 1798 3080 7979
625 1000 100 120 30 180 600 1861 3920 9152
625 1000 100 120 30 180 700 1926 4833 10254
625 1000 100 120 30 180 800 1992 5814 11296
625 1000 100 120 30 180 900 2060 6863 12283
625 1000 100 120 30 240 0 1511 70 125
625 1000 100 120 30 240 100 1564 498 2184
625 1000 100 120 30 240 200 1619 1020 3868
625 1000 100 120 30 240 300 1677 1627 5362
625 1000 100 120 30 240 400 1736 2315 6722
625 1000 100 120 30 240 500 1798 3080 7979
625 1000 100 120 30 240 600 1861 3920 9152
625 1000 100 120 30 240 700 1926 4833 10254
625 1000 100 120 30 240 800 1992 5814 11296
625 1000 100 120 30 240 900 2060 6863 12283
625 1000 100 120 30 300 0 1511 70 125
625 1000 100 120 30 300 100 1564 498 2184
625 1000 100 120 30 300 200 1619 1020 3868
625 1000 100 120 30 300 300 1677 1627 5362
625 1000 100 120 30 300 400 1736 2315 6722
625 1000 100 120 30 300 500 1798 3080 7979
625 1000 100 120 30 300 600 1861 3920 9152
625 1000 100 120 30 300 700 1926 4833 10254
625 1000 100 120 30 300 800 1992 5814 11296
625 1000 100 120 30 300 900 2060 6863 12283
625 1000 100 120 30 360 0 1511 70 125
625 1000 100 120 30 360 100 1564 498 2184
625 1000 100 120 30 360 200 1619 1020 3868
625 1000 100 120 30 360 300 1677 1627 5362
625 1000 100 120 30 360 400 1736 2315 6722
625 1000 100 120 30 360 500 1798 3080 7979
625 1000 100 120 30 360 600 1861 3920 9152
625 1000 100 120 30 360 700 1926 4833 10254
625 1000 100 120 30 360 800 1992 5814 11296
625 1000 100 120 30 360 900 2060 6863 12283
625 1000 100 120 45 0 0 1549 72 125
625 1000 100 120 45 0 100 1603 504 2184
625 1000 100 120 45 0 200 1660 1028 3868
625 1000 100 120 45 0 300 1719 1640 5362
625 1000 100 120 45 0 400 1780 2332 6722
625 1000 100 120 45 0 500 1842 3102 7979
625 1000 100 120 45 0 600 1908 3948 9152
625 1000 100 120 45 0 700 1974 4867 10254
625 1000 100 120 45 0 800 2042 5854 11296
625 1000 100 120 45 0 900 2111 6909 12283
625 1000 100 120 45 60 0 1549 72 125
625 1000 100 120 45 60 100 1603 504 2184
625 1000 100 120 45 60 200 1660 1028 3868
625 1000 100 120 45 60 300 1719 1640 5362
625 1000 100 120 45 60 400 1780 2332 6722
625 1000 100 120 45 60 500 1842 3102 7979
625 1000 100 120 45 60 600 1908 3948 9152
625 1000 100 120 45 60 700 1974 4867 10254
625 1000 100 120 45 60 800 2042 5854 11296
625 1000 100 120 45 60 900 2111 6909 12283
625 1000 100 120 45 120 0 1549 72 125
625 1000 100 120 45 120 100 1603 504 2184
625 1000 100 120 45 120 200 1660 1028 3868
625 1000 100 120 45 120 300 1719 1640 5362
625 1000 100 120 45 120 400 1780 2332 6722
625 1000 100 120 45 120 500 1842 3102 7979
625 1000 100 120 45 120 600 1908 3948 9152
625 1000 100 120 45 120 700 1974 4867 10254
625 1000 100 120 45 120 800 2042 5854 11296
625 1000 100 120 45 120 900 2111 6909 12283
625 1000 100 120 45 180 0 1549 72 125
625 1000 100 120 45 180 100 1603 504 2184
625 1000 100 120 45 180 200 1660 1028 3868
625 1000 100 120 45 180 300 1719 1640 5362
625 1000 100 120 45 180 400 1780 2332 6722
625 1000 100 120 45 180 500 1842 3102 7979
625 1000 100 120 45 180 600 1908 3948 9152
625 1000 100 120 45 180 700 1974 4867 10254
625 1000 100 120 45 180 800 2042 5854 11296
625 1000 100 120 45 180 900 2111 6909 12283
625 1000 100 120 45 240 0 1549 72 125
625 1000 100 120 45 240 100 1603 504 2184
625 1000 100 120 45 240 200 1660 1028 3868
625 1000 100 120 45 240 300 1719 1640 5362
625 1000 100 120 45 240 400 1780 2332 6722
625 1000 100 120 45 240 500 1842 3102 7979
625 1000 100 120 45 240 600 1908 3948 9152
625 1000 100 120 45 240 700 1974 4867 10254
625 1000 100 120 45 240 800 2042 5854 11296
625 1000 100 120 45 240 900 2111 6909 12283
625 1000 100 120 45 300 0 1549 72 125
625 1000 100 120 45 300 100 1603 504 2184
625 1000 100 120 45 300 200 1660 1028 3868
625 1000 100 120 45 300 300 1719 1640 5362
625 1000 100 120 45 300 400 1780 2332 6722
625 1000 100 120 45 300 500 1842 3102 7979
625 1000 100 120 45 300 600 1908 3948 9152
625 1000 100 120 45 300 700 1974 4867 10254
625 1000 100 120 45 300 800 2042 5854 11296
625 1000 100 120 45 300 900 2111 6909 12283
625 1000 100 120 45 360 0 1549 72 125
625 1000 100 120 45 360 100 1603 504 2184
625 1000 100 120 45 360 200 1660 1028 3868
625 1000 100 120 45 360 300 1719 1640 5362
625 1000 100 120 45 360 400 1780 2332 6722
625 1000 100 120 45 360 500 1842 3102 7979
625 1000 100 120 45 360 600 1908 3948 9152
625 1000 100 120 45 360 700 1974 4867 10254
625 1000 100 120 45 360 800 2042 5854 11296
625 1000 100 120 45 360 900 2111 6909 12283
625 1000 100 120 60 0 0 1581 74 125
625 1000 100 120 60 0 100 1636 507 2184
625 1000 100 120 60 0 200 1693 1034 3868
625 1000 100 120 60 0 300 1754 1649 5362
625 1000 100 120 60 0 400 1816 2345 6722
625 1000 100 120 60 0 500 1880 3119 7979
625 1000 100 120 60 0 600 1946 3970 9152
625 1000 100 120 60 0 700 2014 4893 10254
625 1000 100 120 60 0 800 2083 5886 11296
625 1000 100 120 60 0 900 2154 6947 12283
625 1000 100 120 60 60 0 1581 74 125
625 1000 100 120 60 60 100 1636 507 2184
625 1000 100 120 60 60 200 1693 1034 3868
625 1000 100 120 60 60 300 1754 1649 5362
625 1000 100 120 60 60 400 1816 2345 6722
625 1000 100 120 60 60 500 1880 3119 7979
625 1000 100 120 60 60 600 1946 3970 9152
625 1000 100 120 60 60 700 2014 4893 10254
625 1000 100 120 60 60 800 2083 5886 11296
625 1000 100 120 60 60 900 2154 6947 12283
625 1000 100 120 60 120 0 1581 74 125
625 1000 100 120 60 120 100 1636 507 2184
625 1000 100 120 60 120 200 1693 1034 3868
625 1000 100 120 60 120 300 1754 1649 5362
625 1000 100 120 60 120 400 1816 2345 6722
625 1000 100 120 60 120 500 1880 3119 7979
625 1000 100 120 60 120 600 1946 3970 9152
625 1000 100 120 60 120 700 2014 4893 10254
625 1000 100 120 60 120 800 2083 5886 11296
625 1000 100 120 60 120 900 2154 6947 12283
625 1000 100 120 60 180 0 1581 74 125
625 1000 100 120 60 180 100 1636 507 2184
625 1000 100 120 60 180 200 1693 1034 3868
625 1000 100 120 60 180 300 1754 1649 5362
625 1000 100 120 60 180 400 1816 2345 6722
625 1000 100 120 60 180 500 1880 3119 7979
625 1000 100 120 60 180 600 1946 3970 9152
625 1000 100 120 60 180 700 2014 4893 10254
625 1000 100 120 60 180 800 2083 5886 11296
625 1000 100 120 60 180 900 2154 6947 12283
625 1000 100 120 60 240 0 1581 74 125
625 1000 100 120 60 240 100 1636 507 2184
625 1000 100 120 60 240 200 1693 1034 3868
625 1000 100 120 60 240 300 1754 1649 5362
625 1000 100 120 60 240 400 1816 2345 6722
625 1000 100 120 60 240 500 1880 3119 7979
625 1000 100 120 60 240 600 1946 3970 9152
625 1000 100 120 60 240 700 2014 4893 10254
625 1000 100 120 60 240 800 2083 5886 11296
625 1000 100 120 60 240 900 2154 6947 12283
625 1000 100 120 60 300 0 1581 74 125
625 1000 100 120 60 300 100 1636 507 2184
625 1000 100 120 60 300 200 1693 1034 3868
625 1000 100 120 60 300 300 1754 1649 5362
625 1000 100 120 60 300 400 1816 2345 6722
625 1000 100 120 60 300 500 1880 3119 7979
625 1000 100 120 60 300 600 1946 3970 9152
625 1000 100 120 60 300 700 2014 4893 10254
625 1000 100 120 60 300 800 2083 5886 11296
625 1000 100 120 60 300 900 2154 6947 12283
625 1000 100 120 60 360 0 1581 74 125
625 1000 100 120 60 360 100 1636 507 2184
625 1000 100 120 60 360 200 1693 1034 3868
625 1000 100 120 60 360 300 1754 1649 5362
625 1000 100 120 60 360 400 1816 2345 6722
625 1000 100 120 60 360 500 1880 3119 7979
625 1000 100 120 60 360 600 1946 3970 9152
625 1000 100 120 60 360 700 2014 4893 10254
625 1000 100 120 60 360 800 2083 5886 11296
625 1000 100 120 60 360 900 2154 6947 12283
625 1000 100 120 75 0 0 1608 75 125
625 1000 100 120 75 0 100 1663 511 2184
625 1000 100 120 75 0 200 1722 1040 3868
625 1000 100 120 75 0 300 1784 1657 5362
625 1000 100 120 75 0 400 1848 2356 6722
625 1000 100 120 75 0 500 1913 3134 7979
625 1000 100 120 75 0 600 1980 3988 9152
625 1000 100 120 75 0 700 2049 4915 10254
625 1000 100 120 75 0 800 2120 5912 11296
625 1000 100 120 75 0 900 2192 6977 12283
625 1000 100 120 75 60 0 1608 75 125
625 1000 100 120 75 60 100 1663 511 2184
625 1000 100 120 75 60 200 1722 1040 3868
625 1000 100 120 75 60 300 1784 1657 5362
625 1000 100 120 75 60 400 1848 2356 6722
625 1000 100 120 75 60 500 1913 3134 7979
625 1000 100 120 75 60 600 1980 3988 9152
625 1000 100 120 75 60 700 2049 4915 10254
625 1000 100 120 75 60 800 2120 5912 11296
625 1000 100 120 75 60 900 2192 6977 12283
625 1000 100 120 75 120 0 1608 75 125
625 1000 100 120 75 120 100 1663 511 2184
625 1000 100 120 75 120 200 1722 1040 3868
625 1000 100 120 75 120 300 1784 1657 5362
625 1000 100 120 75 120 400 1848 2356 6722
625 1000 100 120 75 120 500 1913 3134 7979
625 1000 100 120 75 120 600 1980 3988 9152
625 1000 100 120 75 120 700 2049 4915 10254
625 1000 100 120 75 120 800 2120 5912 11296
625 1000 100 120 75 120 900 2192 6977 12283
625 1000 100 120 75 180 0 1608 75 125
625 1000 100 120 75 180 100 1663 511 2184
625 1000 100 120 75 180 200 1722 1040 3868
625 1000 100 120 75 180 300 1784 1657 5362
625 1000 100 120 75 180 400 1848 2356 6722
625 1000 100 120 75 180 500 1913 3134 7979
625 1000 100 120 75 180 600 1980 3988 9152
625 1000 100 120 75 180 700 2049 4915 10254
625 1000 100 120 75 180 800 2120 5912 11296
625 1000 100 120 75 180 900 2192 6977 12283
625 1000 100 120 75 240 0 1608 75 125
625 1000 100 120 75 240 100 1663 511 2184
625 1000 100 120 75 240 200 1722 1040 3868
625 1000 100 120 75 240 300 1784 1657 5362
625 1000 100 120 75 240 400 1848 2356 6722
625 1000 100 120 75 240 500 1913 3134 7979
625 1000 100 120 75 240 600 1980 3988 9152
625 1000 100 120 75 240 700 2049 4915 10254
625 1000 100 120 75 240 800 2120 5912 11296
625 1000 100 120 75 240 900 2192 6977 12283
625 1000 100 120 75 300 0 1608 75 125
625 1000 100 120 75 300 100 1663 511 2184
625 1000 100 120 75 300 200 1722 1040 3868
625 1000 100 120 75 300 300 1784 1657 5362
625 1000 100 120 75 300 400 1848 2356 6722
625 1000 100 120 75 300 500 1913 3134 7979
625 1000 100 120 75 300 600 1980 3988 9152
625 1000 100 120 75 300 700 2049 4915 10254
625 1000 100 120 75 300 800 2120 5912 11296
625 1000 100 120 75 300 900 2192 6977 12283
625 1000 100 120 75 360 0 1608 75 125
625 1000 100 120 75 360 100 1663 511 2184
625 1000 100 120 75 360 200 1722 1040 3868
625 1000 100 120 75 360 300 1784 1657 5362
625 1000 100 120 75 360 400 1848 2356 6722
625 1000 100 120 75 360 500 1913 3134 7979
625 1000 100 120 75 360 600 1980 3988 9152
625 1000 100 120 75 360 700 2049 4915 10254
625 1000 100 120 75 360 800 2120 5912 11296
625 1000 100 120 75 360 900 2192 6977 12283
625 1000 100 120 90 0 0 1633 76 125
625 1000 100 120 90 0 100 1688 513 2184
625 1000 100 120 90 0 200 1748 1045 3868
625 1000 100 120 90 0 300 1811 1663 5362
625 1000 100 120 90 0 400 1876 2365 6722
625 1000 100 120 90 0 500 1942 3146 7979
625 1000 100 120 90 0 600 2010 4003 9152
625 1000 100 120 90 0 700 2080 4934 10254
625 1000 100 120 90 0 800 2152 5935 11296
625 1000 100 120 90 0 900 2225 7005 12283
625 1000 100 120 90 60 0 1633 76 125
625 1000 100 120 90 60 100 1688 513 2184
625 1000 100 120 90 60 200 1748 1045 3868
625 1000 100 120 90 60 300 1811 1663 5362
625 1000 100 120 90 60 400 1876 2365 6722
625 1000 100 120 90 60 500 1942 3146 7979
625 1000 100 120 90 60 600 2010 4003 9152
625 1000 100 120 90 60 700 2080 4934 10254
625 1000 100 120 90 60 800 2152 5935 11296
625 1000 100 120 90 60 900 2225 7005 12283
625 1000 100 120 90 120 0 1633 76 125
625 1000 100 120 90 120 100 1688 513 2184
625 1000 100 120 90 120 200 1748 1045 3868
625 1000 100 120 90 120 300 1811 1663 5362
625 1000 100 120 90 120 400 1876 2365 6722
625 1000 100 120 90 120 500 1942 3146 7979
625 1000 100 120 90 120 600 2010 4003 9152
625 1000 100 120 90 120 700 2080 4934 10254
625 1000 100 120 90 120 800 2152 5935 11296
625 1000 100 120 90 120 900 2225 7005 12283
625 1000 100 120 90 180 0 1633 76 125
625 1000 100 120 90 180 100 1688 513 2184
625 1000 100 120 90 180 200 1748 1045 3868
625 1000 100 120 90 180 300 1811 1663 5362
625 1000 100 120 90 180 400 1876 2365 6722
625 1000 100 120 90 180 500 1942 3146 7979
625 1000 100 120 90 180 600 2010 4003 9152
625 1000 100 120 90 180 700 2080 4934 10254
625 1000 100 120 90 180 800 2152 5935 11296
625 1000 100 120 90 180 900 2225 7005 12283
625 1000 100 120 90 240 0 1633 76 125
625 1000 100 120 90 240 100 1688 513 2184
625 1000 100 120 90 240 200 1748 1045 3868
625 1000 100 120 90 240 300 1811 1663 5362
625 1000 100 120 90 240 400 1876 2365 6722
625 1000 100 120 90 240 500 1942 3146 7979
625 1000 100 120 90 240 600 2010 4003 9152
625 1000 100 120 90 240 700 2080 4934 10254
625 1000 100 120 90 240 800 2152 5935 11296
625 1000 100 120 90 240 900 2225 7005 12283
625 1000 100 120 90 300 0 1633 76 125
625 1000 100 120 90 300 100 1688 513 2184
625 1000 100 120 90 300 200 1748 1045 3868
625 1000 100 120 90 300 300 1811 1663 5362
625 1000 100 120 90 300 400 1876 2365 6722
625 1000 100 120 90 300 500 1942 3146 7979
625 1000 100 120 90 300 600 2010 4003 9152
625 1000 100 120 90 300 700 2080 4934 10254
625 1000 100 120 90 300 800 2152 5935 11296
625 1000 100 120 90 300 900 2225 7005 12283
625 1000 100 120 90 360 0 1633 76 125
625 1000 100 120 90 360 100 1688 513 2184
625 1000 100 120 90 360 200 1748 1045 3868
625 1000 100 120 90 360 300 1811 1663 5362
625 1000 100 120 90 360 400 1876 2365 6722
625 1000 100 120 90 360 500 1942 3146 7979
625 1000 100 120 90 360 600 2010 4003 9152
625 1000 100 120 90 360 700 2080 4934 10254
625 1000 100 120 90 360 800 2152 5935 11296
625 1000 100 120 90 360 900 2225 7005 12283
625 1000 100 180 0 0 0 1361 64 125
625 1000 100 180 0 0 100 1409 479 2184
625 1000 100 180 0 0 200 1458 983 3868
625 1000 100 180 0 0 300 1510 1568 5362
625 1000 100 180 0 0 400 1564 2230 6722
625 1000 100 180 0 0 500 1619 2965 7979
625 1000 100 180 0 0 600 1676 3771 9152
625 1000 100 180 0 0 700 1734 4648 10254
625 1000 100 180 0 0 800 1794 5589 11296
625 1000 100 180 0 0 900 1855 6594 12283
625 1000 100 180 0 60 0 1361 64 125
625 1000 100 180 0 60 100 1409 479 2184
625 1000 100 180 0 60 200 1458 983 3868
625 1000 100 180 0 60 300 1510 1568 5362
625 1000 100 180 0 60 400 1564 2230 6722
625 1000 100 180 0 60 500 1619 2965 7979
625 1000 100 180 0 60 600 1676 3771 9152
625 1000 100 180 0 60 700 1734 4648 10254
625 1000 100 180 0 60 800 1794 5589 11296
625 1000 100 180 0 60 900 1855 6594 12283
625 1000 100 180 0 120 0 1361 64 125
625 1000 100 180 0 120 100 1409 479 2184
625 1000 100 180 0 120 200 1458 983 3868
625 1000 100 180 0 120 300 1510 1568 5362
625 1000 100 180 0 120 400 1564 2230 6722
625 1000 100 180 0 120 500 1619 2965 7979
625 1000 100 180 0 120 600 1676 3771 9152
625 1000 100 180 0 120 700 1734 4648 10254
625 1000 100 180 0 120 800 1794 5589 11296
625 1000 100 180 0 120 900 1855 6594 12283
625 1000 100 180 0 180 0 1361 64 125
625 1000 100 180 0 180 100 1409 479 2184
625 1000 100 180 0 180 200 1458 983 3868
625 1000 100 180 0 180 300 1510 1568 5362
625 1000 100 180 0 180 400 1564 2230 6722
625 1000 100 180 0 180 500 1619 2965 7979
625 1000 100 180 0 180 600 1676 3771 9152
625 1000 100 180 0 180 700 1734 4648 10254
625 1000 100 180 0 180 800 1794 5589 11296
625 1000 100 180 0 180 900 1855 6594 12283
625 1000 100 180 0 240 0 1361 64 125
625 1000 100 180 0 240 100 1409 479 2184
625 1000 100 180 0 240 200 1458 983 3868
625 1000 100 180 0 240 300 1510 1568 5362
625 1000 100 180 0 240 400 1564 2230 6722
625 1000 100 180 0 240 500 1619 2965 7979
625 1000 100 180 0 240 600 1676 3771 9152
625 1000 100 180 0 240 700 1734 4648 10254
625 1000 100 180 0 240 800 1794 5589 11296
625 1000 100 180 0 240 900 1855 6594 12283
625 1000 100 180 0 300 0 1361 64 125
625 1000 100 180 0 300 100 1409 479 2184
625 1000 100 180 0 300 200 1458 983 3868
625 1000 100 180 0 300 300 1510 1568 5362
625 1000 100 180 0 300 400 1564 2230 6722
625 1000 100 180 0 300 500 1619 2965 7979
625 1000 100 180 0 300 600 1676 3771 9152
625 1000 100 180 0 300 700 1734 4648 10254
625 1000 100 180 0 300 800 1794 5589 11296
625 1000 100 180 0 300 900 1855 6594 12283
625 1000 100 180 0 360 0 1361 64 125
625 1000 100 180 0 360 100 1409 479 2184
625 1000 100 180 0 360 200 1458 983 3868
625 1000 100 180 0 360 300 1510 1568 5362
625 1000 100 180 0 360 400 1564 2230 6722
625 1000 100 180 0 360 500 1619 2965 7979
625 1000 100 180 0 360 600 1676 3771 9152
625 1000 100 180 0 360 700 1734 4648 10254
625 1000 100 180 0 360 800 1794 5589 11296
625 1000 100 180 0 360 900 1855 6594 12283
625 1000 100 180 15 0 0 1462 69 125
625 1000 100 180 15 0 100 1512 495 2184
625 1000 100 180 15 0 200 1566 1012 3868
625 1000 100 180 15 0 300 1620 1612 5362
625 1000 100 180 15 0 400 1679 2291 6722
625 1000 100 180 15 0 500 1738 3045 7979
625 1000 100 180 15 0 600 1799 3873 9152
625 1000 100 180 15 0 700 1862 4772 10254
625 1000 100 180 15 0 800 1926 5738 11296
625 1000 100 180 15 0 900 1992 6771 12283
625 1000 100 180 15 60 0 1462 69 125
625 1000 100 180 15 60 100 1512 495 2184
625 1000 100 180 15 60 200 1566 1012 3868
625 1000 100 180 15 60 300 1620 1612 5362
625 1000 100 180 15 60 400 1679 2291 6722
625 1000 100 180 15 60 500 1738 3045 7979
625 1000 100 180 15 60 600 1799 3873 9152
625 1000 100 180 15 60 700 1862 4772 10254
625 1000 100 180 15 60 800 1926 5738 11296
625 1000 100 180 15 60 900 1992 6771 12283
625 1000 100 180 15 120 0 1462 69 125
625 1000 100 180 15 120 100 1512 495 2184
625 1000 100 180 15 120 200 1566 1012 3868
625 1000 100 180 15 120 300 1620 1612 5362
625 1000 100 180 15 120 400 1679 2291 6722
625 1000 100 180 15 120 500 1738 3045 7979
625 1000 100 180 15 120 600 1799 3873 9152
625 1000 100 180 15 120 700 1862 4772 10254
625 1000 100 180 15 120 800 1926 5738 11296
625 1000 100 180 15 120 900 1992 6771 12283
625 1000 100 180 15 180 0 1462 69 125
625 1000 100 180 15 180 100 1512 495 2184
625 1000 100 180 15 180 200 1566 1012 3868
625 1000 100 180 15 180 300 1620 1612 5362
625 1000 100 180 15 180 400 1679 2291 6722
625 1000 100 180 15 180 500 1738 3045 7979
625 1000 100 180 15 180 600 1799 3873 9152
625 1000 100 180 15 180 700 1862 4772 10254
625 1000 100 180 15 180 800 1926 5738 11296
625 1000 100 180 15 180 900 1992 6771 12283
625 1000 100 180 15 240 0 1462 69 125
625 1000 100 180 15 240 100 1512 495 2184
625 1000 100 180 15 240 200 1566 1012 3868
625 1000 100 180 15 240 300 1620 1612 5362
625 1000 100 180 15 240 400 1679 2291 6722
